id,label
59216,truck
59217,airplane
59218,horse
59219,frog
59220,cat
59221,cat
59222,truck
59223,bird
59224,cat
59225,truck
59226,truck
59227,cat
59228,deer
59229,horse
59230,ship
59231,ship
59232,bird
59233,deer
59234,cat
59235,cat
59236,cat
59237,ship
59238,bird
59239,horse
59240,deer
59241,frog
59242,cat
59243,ship
59244,ship
59245,bird
59246,ship
59247,ship
59248,truck
59249,cat
59250,frog
59251,horse
59252,airplane
59253,ship
59254,cat
59255,ship
59256,horse
59257,cat
59258,truck
59259,ship
59260,horse
59261,cat
59262,automobile
59263,horse
59264,dog
59265,cat
59266,automobile
59267,bird
59268,deer
59269,deer
59270,deer
59271,deer
59272,deer
59273,automobile
59274,automobile
59275,horse
59276,truck
59277,cat
59278,frog
59279,cat
59280,horse
59281,horse
59282,cat
59283,ship
59284,cat
59285,cat
59286,dog
59287,deer
59288,deer
59289,frog
59290,bird
59291,bird
59292,truck
59293,deer
59294,bird
59295,deer
59296,ship
59297,cat
59298,bird
59299,frog
59300,cat
59301,frog
59302,frog
59303,frog
59304,ship
59305,cat
59306,bird
59307,cat
59308,deer
59309,bird
59310,truck
59311,ship
59312,truck
59313,cat
59314,bird
59315,horse
59316,cat
59317,automobile
59318,cat
59319,truck
59320,frog
59321,deer
59322,deer
59323,automobile
59324,frog
59325,deer
59326,bird
59327,deer
59328,deer
59329,frog
59330,deer
59331,deer
59332,airplane
59333,frog
59334,ship
59335,automobile
59336,dog
59337,bird
59338,horse
59339,ship
59340,bird
59341,cat
59342,ship
59343,frog
59344,frog
59345,bird
59346,truck
59347,ship
59348,airplane
59349,cat
59350,cat
59351,cat
59352,ship
59353,deer
59354,deer
59355,deer
59356,cat
59357,cat
59358,cat
59359,cat
59360,airplane
59361,ship
59362,deer
59363,cat
59364,cat
59365,frog
59366,dog
59367,automobile
59368,ship
59369,bird
59370,airplane
59371,cat
59372,cat
59373,deer
59374,frog
59375,horse
59376,cat
59377,cat
59378,deer
59379,frog
59380,cat
59381,deer
59382,cat
59383,frog
59384,frog
59385,automobile
59386,ship
59387,dog
59388,bird
59389,deer
59390,horse
59391,ship
59392,cat
59393,dog
59394,cat
59395,deer
59396,deer
59397,airplane
59398,frog
59399,frog
59400,cat
59401,bird
59402,horse
59403,deer
59404,bird
59405,cat
59406,frog
59407,deer
59408,ship
59409,cat
59410,bird
59411,ship
59412,automobile
59413,cat
59414,cat
59415,cat
59416,frog
59417,deer
59418,deer
59419,ship
59420,truck
59421,automobile
59422,frog
59423,ship
59424,automobile
59425,deer
59426,truck
59427,frog
59428,truck
59429,airplane
59430,frog
59431,deer
59432,bird
59433,ship
59434,cat
59435,cat
59436,dog
59437,horse
59438,cat
59439,cat
59440,cat
59441,deer
59442,cat
59443,automobile
59444,cat
59445,cat
59446,cat
59447,bird
59448,horse
59449,deer
59450,ship
59451,bird
59452,airplane
59453,dog
59454,dog
59455,automobile
59456,ship
59457,cat
59458,frog
59459,deer
59460,cat
59461,cat
59462,horse
59463,frog
59464,cat
59465,cat
59466,cat
59467,dog
59468,cat
59469,deer
59470,cat
59471,cat
59472,cat
59473,ship
59474,deer
59475,bird
59476,bird
59477,cat
59478,deer
59479,cat
59480,deer
59481,deer
59482,deer
59483,deer
59484,cat
59485,bird
59486,cat
59487,truck
59488,deer
59489,automobile
59490,frog
59491,cat
59492,deer
59493,truck
59494,bird
59495,truck
59496,frog
59497,cat
59498,cat
59499,cat
59500,bird
59501,dog
59502,deer
59503,cat
59504,deer
59505,frog
59506,deer
59507,bird
59508,dog
59509,dog
59510,cat
59511,truck
59512,truck
59513,bird
59514,truck
59515,deer
59516,deer
59517,dog
59518,bird
59519,bird
59520,horse
59521,horse
59522,truck
59523,cat
59524,frog
59525,bird
59526,cat
59527,cat
59528,cat
59529,deer
59530,truck
59531,cat
59532,horse
59533,cat
59534,airplane
59535,dog
59536,horse
59537,frog
59538,cat
59539,cat
59540,cat
59541,horse
59542,cat
59543,truck
59544,deer
59545,frog
59546,dog
59547,cat
59548,deer
59549,frog
59550,deer
59551,deer
59552,cat
59553,automobile
59554,cat
59555,deer
59556,bird
59557,deer
59558,cat
59559,frog
59560,automobile
59561,deer
59562,automobile
59563,cat
59564,cat
59565,horse
59566,horse
59567,horse
59568,deer
59569,cat
59570,frog
59571,horse
59572,horse
59573,airplane
59574,cat
59575,automobile
59576,deer
59577,ship
59578,frog
59579,horse
59580,truck
59581,bird
59582,deer
59583,cat
59584,airplane
59585,truck
59586,deer
59587,frog
59588,dog
59589,truck
59590,deer
59591,cat
59592,cat
59593,horse
59594,truck
59595,dog
59596,dog
59597,ship
59598,cat
59599,cat
59600,deer
59601,frog
59602,cat
59603,bird
59604,bird
59605,frog
59606,ship
59607,bird
59608,deer
59609,automobile
59610,truck
59611,cat
59612,ship
59613,cat
59614,cat
59615,airplane
59616,airplane
59617,truck
59618,ship
59619,automobile
59620,frog
59621,ship
59622,bird
59623,bird
59624,cat
59625,deer
59626,cat
59627,deer
59628,cat
59629,cat
59630,dog
59631,airplane
59632,bird
59633,truck
59634,dog
59635,deer
59636,automobile
59637,ship
59638,cat
59639,horse
59640,bird
59641,cat
59642,frog
59643,deer
59644,bird
59645,horse
59646,horse
59647,deer
59648,horse
59649,ship
59650,frog
59651,bird
59652,frog
59653,dog
59654,bird
59655,airplane
59656,deer
59657,dog
59658,deer
59659,frog
59660,frog
59661,dog
59662,airplane
59663,dog
59664,frog
59665,deer
59666,cat
59667,deer
59668,ship
59669,cat
59670,deer
59671,cat
59672,bird
59673,deer
59674,bird
59675,ship
59676,dog
59677,frog
59678,automobile
59679,cat
59680,cat
59681,frog
59682,cat
59683,horse
59684,bird
59685,cat
59686,frog
59687,airplane
59688,automobile
59689,bird
59690,truck
59691,deer
59692,automobile
59693,deer
59694,horse
59695,cat
59696,bird
59697,automobile
59698,ship
59699,cat
59700,ship
59701,horse
59702,deer
59703,dog
59704,deer
59705,horse
59706,truck
59707,ship
59708,ship
59709,cat
59710,airplane
59711,deer
59712,frog
59713,cat
59714,bird
59715,cat
59716,dog
59717,deer
59718,airplane
59719,automobile
59720,dog
59721,cat
59722,deer
59723,dog
59724,cat
59725,automobile
59726,dog
59727,cat
59728,truck
59729,ship
59730,cat
59731,deer
59732,deer
59733,cat
59734,dog
59735,cat
59736,cat
59737,ship
59738,ship
59739,bird
59740,cat
59741,horse
59742,truck
59743,bird
59744,bird
59745,ship
59746,bird
59747,deer
59748,deer
59749,cat
59750,cat
59751,cat
59752,truck
59753,airplane
59754,bird
59755,bird
59756,bird
59757,dog
59758,bird
59759,cat
59760,deer
59761,deer
59762,deer
59763,deer
59764,deer
59765,deer
59766,bird
59767,deer
59768,deer
59769,cat
59770,deer
59771,horse
59772,deer
59773,cat
59774,frog
59775,cat
59776,ship
59777,automobile
59778,frog
59779,dog
59780,frog
59781,cat
59782,frog
59783,automobile
59784,frog
59785,deer
59786,deer
59787,deer
59788,bird
59789,ship
59790,ship
59791,horse
59792,cat
59793,cat
59794,cat
59795,cat
59796,deer
59797,airplane
59798,ship
59799,truck
59800,truck
59801,horse
59802,cat
59803,airplane
59804,bird
59805,cat
59806,dog
59807,frog
59808,horse
59809,ship
59810,truck
59811,deer
59812,ship
59813,cat
59814,cat
59815,cat
59816,frog
59817,deer
59818,ship
59819,dog
59820,frog
59821,deer
59822,airplane
59823,frog
59824,deer
59825,ship
59826,cat
59827,deer
59828,cat
59829,cat
59830,frog
59831,frog
59832,horse
59833,airplane
59834,automobile
59835,deer
59836,deer
59837,cat
59838,cat
59839,airplane
59840,airplane
59841,truck
59842,ship
59843,deer
59844,airplane
59845,frog
59846,cat
59847,ship
59848,cat
59849,bird
59850,cat
59851,horse
59852,cat
59853,cat
59854,deer
59855,frog
59856,bird
59857,deer
59858,deer
59859,automobile
59860,deer
59861,bird
59862,cat
59863,cat
59864,dog
59865,ship
59866,dog
59867,deer
59868,frog
59869,cat
59870,cat
59871,cat
59872,deer
59873,frog
59874,automobile
59875,cat
59876,cat
59877,deer
59878,frog
59879,bird
59880,deer
59881,frog
59882,deer
59883,airplane
59884,automobile
59885,deer
59886,dog
59887,horse
59888,ship
59889,deer
59890,bird
59891,deer
59892,frog
59893,automobile
59894,cat
59895,automobile
59896,bird
59897,deer
59898,cat
59899,deer
59900,bird
59901,dog
59902,frog
59903,cat
59904,deer
59905,deer
59906,cat
59907,bird
59908,dog
59909,ship
59910,airplane
59911,automobile
59912,truck
59913,cat
59914,truck
59915,frog
59916,deer
59917,deer
59918,cat
59919,deer
59920,cat
59921,deer
59922,ship
59923,deer
59924,frog
59925,cat
59926,bird
59927,frog
59928,airplane
59929,cat
59930,ship
59931,deer
59932,automobile
59933,truck
59934,horse
59935,cat
59936,horse
59937,airplane
59938,deer
59939,truck
59940,automobile
59941,deer
59942,frog
59943,cat
59944,cat
59945,truck
59946,bird
59947,airplane
59948,cat
59949,deer
59950,horse
59951,dog
59952,ship
59953,cat
59954,truck
59955,automobile
59956,cat
59957,cat
59958,bird
59959,ship
59960,frog
59961,deer
59962,deer
59963,deer
59964,airplane
59965,dog
59966,deer
59967,truck
59968,cat
59969,cat
59970,automobile
59971,bird
59972,truck
59973,ship
59974,truck
59975,automobile
59976,frog
59977,deer
59978,cat
59979,deer
59980,automobile
59981,frog
59982,truck
59983,dog
59984,frog
59985,frog
59986,horse
59987,frog
59988,truck
59989,deer
59990,deer
59991,deer
59992,cat
59993,bird
59994,cat
59995,cat
59996,deer
59997,cat
59998,truck
59999,dog
60000,cat
60001,deer
60002,cat
60003,automobile
60004,frog
60005,automobile
60006,dog
60007,frog
60008,automobile
60009,horse
60010,bird
60011,bird
60012,cat
60013,deer
60014,cat
60015,horse
60016,ship
60017,deer
60018,frog
60019,deer
60020,deer
60021,cat
60022,ship
60023,ship
60024,frog
60025,horse
60026,frog
60027,deer
60028,dog
60029,frog
60030,bird
60031,automobile
60032,frog
60033,deer
60034,horse
60035,deer
60036,cat
60037,automobile
60038,cat
60039,frog
60040,deer
60041,cat
60042,ship
60043,frog
60044,cat
60045,dog
60046,ship
60047,automobile
60048,deer
60049,truck
60050,airplane
60051,deer
60052,ship
60053,deer
60054,cat
60055,airplane
60056,ship
60057,bird
60058,deer
60059,cat
60060,horse
60061,deer
60062,deer
60063,cat
60064,cat
60065,horse
60066,cat
60067,deer
60068,dog
60069,cat
60070,horse
60071,cat
60072,deer
60073,bird
60074,automobile
60075,cat
60076,cat
60077,frog
60078,frog
60079,bird
60080,cat
60081,cat
60082,bird
60083,deer
60084,deer
60085,bird
60086,cat
60087,deer
60088,cat
60089,bird
60090,airplane
60091,horse
60092,truck
60093,frog
60094,dog
60095,cat
60096,cat
60097,airplane
60098,deer
60099,bird
60100,truck
60101,deer
60102,dog
60103,deer
60104,frog
60105,horse
60106,dog
60107,cat
60108,cat
60109,cat
60110,cat
60111,cat
60112,frog
60113,dog
60114,airplane
60115,truck
60116,frog
60117,cat
60118,truck
60119,frog
60120,bird
60121,truck
60122,automobile
60123,deer
60124,cat
60125,cat
60126,bird
60127,cat
60128,frog
60129,bird
60130,bird
60131,bird
60132,deer
60133,bird
60134,deer
60135,ship
60136,cat
60137,truck
60138,ship
60139,deer
60140,deer
60141,frog
60142,cat
60143,frog
60144,deer
60145,cat
60146,cat
60147,airplane
60148,ship
60149,frog
60150,truck
60151,cat
60152,airplane
60153,deer
60154,frog
60155,deer
60156,ship
60157,horse
60158,horse
60159,truck
60160,truck
60161,dog
60162,bird
60163,bird
60164,deer
60165,automobile
60166,cat
60167,bird
60168,cat
60169,dog
60170,automobile
60171,deer
60172,automobile
60173,airplane
60174,ship
60175,cat
60176,deer
60177,deer
60178,deer
60179,deer
60180,cat
60181,cat
60182,cat
60183,frog
60184,horse
60185,truck
60186,cat
60187,automobile
60188,dog
60189,cat
60190,cat
60191,cat
60192,cat
60193,truck
60194,frog
60195,cat
60196,deer
60197,ship
60198,cat
60199,cat
60200,truck
60201,dog
60202,airplane
60203,bird
60204,bird
60205,dog
60206,frog
60207,bird
60208,bird
60209,automobile
60210,airplane
60211,automobile
60212,ship
60213,bird
60214,horse
60215,automobile
60216,automobile
60217,truck
60218,horse
60219,deer
60220,frog
60221,cat
60222,frog
60223,cat
60224,deer
60225,cat
60226,horse
60227,bird
60228,cat
60229,dog
60230,deer
60231,bird
60232,ship
60233,automobile
60234,bird
60235,ship
60236,dog
60237,cat
60238,ship
60239,truck
60240,cat
60241,cat
60242,frog
60243,horse
60244,cat
60245,cat
60246,ship
60247,deer
60248,truck
60249,cat
60250,deer
60251,bird
60252,deer
60253,cat
60254,deer
60255,cat
60256,horse
60257,ship
60258,ship
60259,cat
60260,dog
60261,automobile
60262,frog
60263,frog
60264,horse
60265,automobile
60266,cat
60267,cat
60268,cat
60269,dog
60270,frog
60271,dog
60272,cat
60273,ship
60274,cat
60275,deer
60276,bird
60277,bird
60278,deer
60279,ship
60280,horse
60281,cat
60282,automobile
60283,truck
60284,ship
60285,ship
60286,automobile
60287,automobile
60288,bird
60289,deer
60290,deer
60291,truck
60292,cat
60293,truck
60294,horse
60295,deer
60296,automobile
60297,cat
60298,truck
60299,truck
60300,bird
60301,frog
60302,truck
60303,cat
60304,deer
60305,cat
60306,frog
60307,cat
60308,cat
60309,bird
60310,cat
60311,frog
60312,frog
60313,frog
60314,cat
60315,bird
60316,cat
60317,deer
60318,cat
60319,horse
60320,automobile
60321,dog
60322,frog
60323,automobile
60324,ship
60325,automobile
60326,ship
60327,frog
60328,deer
60329,cat
60330,bird
60331,deer
60332,truck
60333,deer
60334,frog
60335,bird
60336,bird
60337,airplane
60338,deer
60339,cat
60340,horse
60341,deer
60342,frog
60343,ship
60344,frog
60345,deer
60346,deer
60347,frog
60348,bird
60349,frog
60350,bird
60351,horse
60352,bird
60353,frog
60354,airplane
60355,deer
60356,frog
60357,truck
60358,dog
60359,bird
60360,cat
60361,deer
60362,cat
60363,truck
60364,deer
60365,cat
60366,cat
60367,cat
60368,truck
60369,dog
60370,cat
60371,frog
60372,cat
60373,ship
60374,cat
60375,automobile
60376,bird
60377,truck
60378,bird
60379,cat
60380,airplane
60381,truck
60382,dog
60383,automobile
60384,ship
60385,deer
60386,cat
60387,frog
60388,frog
60389,dog
60390,horse
60391,cat
60392,ship
60393,dog
60394,ship
60395,horse
60396,automobile
60397,cat
60398,cat
60399,deer
60400,cat
60401,deer
60402,deer
60403,frog
60404,deer
60405,deer
60406,automobile
60407,cat
60408,airplane
60409,bird
60410,cat
60411,horse
60412,deer
60413,truck
60414,cat
60415,cat
60416,cat
60417,dog
60418,ship
60419,cat
60420,horse
60421,automobile
60422,frog
60423,airplane
60424,cat
60425,automobile
60426,deer
60427,bird
60428,deer
60429,deer
60430,cat
60431,bird
60432,ship
60433,cat
60434,cat
60435,cat
60436,horse
60437,frog
60438,ship
60439,dog
60440,bird
60441,deer
60442,bird
60443,deer
60444,airplane
60445,cat
60446,cat
60447,cat
60448,ship
60449,horse
60450,ship
60451,cat
60452,deer
60453,bird
60454,ship
60455,frog
60456,cat
60457,cat
60458,bird
60459,cat
60460,cat
60461,ship
60462,horse
60463,automobile
60464,cat
60465,dog
60466,bird
60467,cat
60468,horse
60469,deer
60470,bird
60471,truck
60472,deer
60473,cat
60474,horse
60475,deer
60476,bird
60477,frog
60478,deer
60479,bird
60480,frog
60481,cat
60482,automobile
60483,cat
60484,deer
60485,frog
60486,cat
60487,cat
60488,cat
60489,cat
60490,deer
60491,cat
60492,deer
60493,cat
60494,frog
60495,automobile
60496,deer
60497,ship
60498,frog
60499,ship
60500,ship
60501,dog
60502,cat
60503,automobile
60504,ship
60505,dog
60506,ship
60507,horse
60508,dog
60509,bird
60510,cat
60511,automobile
60512,bird
60513,truck
60514,deer
60515,cat
60516,cat
60517,automobile
60518,horse
60519,bird
60520,bird
60521,bird
60522,dog
60523,deer
60524,frog
60525,airplane
60526,frog
60527,ship
60528,deer
60529,cat
60530,deer
60531,dog
60532,cat
60533,cat
60534,ship
60535,truck
60536,cat
60537,frog
60538,automobile
60539,ship
60540,frog
60541,deer
60542,deer
60543,truck
60544,truck
60545,cat
60546,deer
60547,deer
60548,cat
60549,cat
60550,dog
60551,deer
60552,frog
60553,frog
60554,bird
60555,ship
60556,deer
60557,truck
60558,cat
60559,horse
60560,automobile
60561,ship
60562,truck
60563,dog
60564,truck
60565,frog
60566,frog
60567,truck
60568,deer
60569,cat
60570,deer
60571,cat
60572,cat
60573,ship
60574,horse
60575,cat
60576,cat
60577,ship
60578,automobile
60579,truck
60580,horse
60581,frog
60582,frog
60583,deer
60584,bird
60585,cat
60586,deer
60587,ship
60588,frog
60589,horse
60590,deer
60591,ship
60592,frog
60593,automobile
60594,bird
60595,frog
60596,cat
60597,cat
60598,deer
60599,ship
60600,truck
60601,cat
60602,cat
60603,ship
60604,ship
60605,cat
60606,cat
60607,truck
60608,airplane
60609,ship
60610,bird
60611,deer
60612,cat
60613,frog
60614,cat
60615,cat
60616,cat
60617,truck
60618,frog
60619,ship
60620,cat
60621,cat
60622,bird
60623,cat
60624,cat
60625,frog
60626,cat
60627,deer
60628,cat
60629,ship
60630,deer
60631,automobile
60632,automobile
60633,ship
60634,cat
60635,cat
60636,cat
60637,deer
60638,dog
60639,horse
60640,dog
60641,horse
60642,automobile
60643,deer
60644,airplane
60645,dog
60646,cat
60647,deer
60648,frog
60649,cat
60650,deer
60651,cat
60652,ship
60653,dog
60654,frog
60655,frog
60656,automobile
60657,frog
60658,frog
60659,horse
60660,horse
60661,cat
60662,horse
60663,cat
60664,ship
60665,truck
60666,cat
60667,cat
60668,cat
60669,cat
60670,frog
60671,ship
60672,cat
60673,automobile
60674,ship
60675,cat
60676,cat
60677,cat
60678,ship
60679,dog
60680,dog
60681,frog
60682,cat
60683,cat
60684,airplane
60685,bird
60686,automobile
60687,dog
60688,deer
60689,airplane
60690,ship
60691,automobile
60692,ship
60693,ship
60694,cat
60695,frog
60696,deer
60697,deer
60698,automobile
60699,bird
60700,cat
60701,bird
60702,ship
60703,airplane
60704,frog
60705,frog
60706,frog
60707,cat
60708,bird
60709,bird
60710,cat
60711,bird
60712,cat
60713,cat
60714,truck
60715,horse
60716,cat
60717,truck
60718,bird
60719,horse
60720,horse
60721,cat
60722,cat
60723,horse
60724,deer
60725,frog
60726,airplane
60727,dog
60728,automobile
60729,cat
60730,ship
60731,horse
60732,deer
60733,deer
60734,bird
60735,frog
60736,deer
60737,deer
60738,horse
60739,frog
60740,dog
60741,ship
60742,cat
60743,cat
60744,deer
60745,ship
60746,deer
60747,truck
60748,cat
60749,automobile
60750,horse
60751,deer
60752,ship
60753,cat
60754,bird
60755,bird
60756,ship
60757,truck
60758,cat
60759,automobile
60760,dog
60761,cat
60762,bird
60763,truck
60764,truck
60765,ship
60766,deer
60767,airplane
60768,dog
60769,cat
60770,dog
60771,deer
60772,frog
60773,truck
60774,airplane
60775,bird
60776,ship
60777,cat
60778,ship
60779,airplane
60780,horse
60781,cat
60782,cat
60783,cat
60784,deer
60785,automobile
60786,dog
60787,frog
60788,horse
60789,deer
60790,frog
60791,airplane
60792,cat
60793,truck
60794,deer
60795,cat
60796,bird
60797,frog
60798,deer
60799,deer
60800,bird
60801,dog
60802,cat
60803,dog
60804,cat
60805,horse
60806,truck
60807,frog
60808,frog
60809,deer
60810,dog
60811,horse
60812,dog
60813,cat
60814,cat
60815,truck
60816,dog
60817,deer
60818,horse
60819,deer
60820,ship
60821,frog
60822,ship
60823,ship
60824,cat
60825,deer
60826,dog
60827,cat
60828,bird
60829,cat
60830,truck
60831,dog
60832,bird
60833,truck
60834,airplane
60835,cat
60836,airplane
60837,cat
60838,ship
60839,horse
60840,bird
60841,dog
60842,frog
60843,dog
60844,deer
60845,horse
60846,cat
60847,bird
60848,automobile
60849,airplane
60850,cat
60851,dog
60852,cat
60853,cat
60854,bird
60855,horse
60856,cat
60857,cat
60858,deer
60859,automobile
60860,cat
60861,ship
60862,frog
60863,truck
60864,horse
60865,ship
60866,cat
60867,frog
60868,cat
60869,cat
60870,bird
60871,horse
60872,truck
60873,deer
60874,bird
60875,frog
60876,frog
60877,cat
60878,cat
60879,ship
60880,deer
60881,deer
60882,cat
60883,cat
60884,dog
60885,cat
60886,dog
60887,deer
60888,deer
60889,bird
60890,bird
60891,cat
60892,truck
60893,cat
60894,horse
60895,automobile
60896,cat
60897,cat
60898,horse
60899,airplane
60900,ship
60901,cat
60902,horse
60903,frog
60904,cat
60905,frog
60906,cat
60907,ship
60908,cat
60909,truck
60910,deer
60911,frog
60912,cat
60913,ship
60914,frog
60915,cat
60916,truck
60917,deer
60918,deer
60919,horse
60920,cat
60921,cat
60922,cat
60923,deer
60924,automobile
60925,cat
60926,deer
60927,ship
60928,cat
60929,frog
60930,truck
60931,automobile
60932,frog
60933,bird
60934,ship
60935,cat
60936,dog
60937,horse
60938,horse
60939,cat
60940,frog
60941,ship
60942,horse
60943,frog
60944,cat
60945,horse
60946,frog
60947,deer
60948,frog
60949,horse
60950,cat
60951,frog
60952,deer
60953,deer
60954,dog
60955,cat
60956,cat
60957,bird
60958,horse
60959,cat
60960,bird
60961,automobile
60962,airplane
60963,truck
60964,cat
60965,horse
60966,deer
60967,deer
60968,cat
60969,airplane
60970,bird
60971,frog
60972,cat
60973,automobile
60974,frog
60975,bird
60976,frog
60977,truck
60978,horse
60979,airplane
60980,deer
60981,ship
60982,horse
60983,cat
60984,deer
60985,cat
60986,cat
60987,horse
60988,automobile
60989,frog
60990,bird
60991,bird
60992,airplane
60993,cat
60994,automobile
60995,ship
60996,cat
60997,cat
60998,deer
60999,airplane
61000,airplane
61001,cat
61002,deer
61003,cat
61004,automobile
61005,cat
61006,cat
61007,bird
61008,bird
61009,cat
61010,ship
61011,deer
61012,deer
61013,airplane
61014,cat
61015,deer
61016,frog
61017,cat
61018,automobile
61019,cat
61020,deer
61021,airplane
61022,dog
61023,cat
61024,automobile
61025,ship
61026,frog
61027,cat
61028,bird
61029,cat
61030,cat
61031,ship
61032,deer
61033,cat
61034,cat
61035,cat
61036,bird
61037,dog
61038,bird
61039,cat
61040,cat
61041,bird
61042,automobile
61043,horse
61044,bird
61045,horse
61046,deer
61047,deer
61048,bird
61049,frog
61050,bird
61051,ship
61052,bird
61053,truck
61054,automobile
61055,deer
61056,bird
61057,truck
61058,ship
61059,frog
61060,frog
61061,bird
61062,cat
61063,cat
61064,airplane
61065,ship
61066,ship
61067,ship
61068,cat
61069,bird
61070,ship
61071,cat
61072,deer
61073,ship
61074,ship
61075,cat
61076,cat
61077,deer
61078,airplane
61079,cat
61080,dog
61081,horse
61082,bird
61083,bird
61084,frog
61085,cat
61086,deer
61087,horse
61088,frog
61089,truck
61090,frog
61091,bird
61092,cat
61093,cat
61094,deer
61095,cat
61096,bird
61097,cat
61098,deer
61099,bird
61100,deer
61101,bird
61102,automobile
61103,dog
61104,bird
61105,cat
61106,truck
61107,cat
61108,dog
61109,bird
61110,cat
61111,deer
61112,deer
61113,ship
61114,frog
61115,cat
61116,airplane
61117,cat
61118,horse
61119,bird
61120,bird
61121,cat
61122,deer
61123,deer
61124,dog
61125,horse
61126,deer
61127,cat
61128,bird
61129,deer
61130,bird
61131,frog
61132,deer
61133,cat
61134,bird
61135,bird
61136,automobile
61137,deer
61138,frog
61139,cat
61140,bird
61141,horse
61142,cat
61143,cat
61144,frog
61145,automobile
61146,deer
61147,frog
61148,automobile
61149,truck
61150,deer
61151,airplane
61152,frog
61153,deer
61154,bird
61155,truck
61156,bird
61157,cat
61158,truck
61159,cat
61160,truck
61161,deer
61162,dog
61163,cat
61164,bird
61165,ship
61166,cat
61167,cat
61168,horse
61169,bird
61170,deer
61171,cat
61172,deer
61173,cat
61174,cat
61175,cat
61176,deer
61177,bird
61178,cat
61179,cat
61180,cat
61181,cat
61182,bird
61183,cat
61184,frog
61185,frog
61186,automobile
61187,cat
61188,dog
61189,frog
61190,truck
61191,horse
61192,frog
61193,ship
61194,frog
61195,horse
61196,horse
61197,horse
61198,deer
61199,cat
61200,bird
61201,deer
61202,deer
61203,truck
61204,deer
61205,deer
61206,cat
61207,cat
61208,frog
61209,frog
61210,dog
61211,airplane
61212,truck
61213,airplane
61214,automobile
61215,cat
61216,cat
61217,frog
61218,deer
61219,truck
61220,automobile
61221,cat
61222,ship
61223,bird
61224,dog
61225,bird
61226,airplane
61227,frog
61228,deer
61229,cat
61230,automobile
61231,automobile
61232,frog
61233,bird
61234,truck
61235,cat
61236,ship
61237,frog
61238,deer
61239,automobile
61240,horse
61241,horse
61242,frog
61243,cat
61244,airplane
61245,truck
61246,horse
61247,deer
61248,cat
61249,horse
61250,cat
61251,horse
61252,cat
61253,horse
61254,cat
61255,truck
61256,cat
61257,cat
61258,frog
61259,airplane
61260,horse
61261,cat
61262,frog
61263,automobile
61264,horse
61265,deer
61266,deer
61267,deer
61268,cat
61269,automobile
61270,deer
61271,cat
61272,frog
61273,cat
61274,cat
61275,horse
61276,truck
61277,cat
61278,cat
61279,frog
61280,cat
61281,automobile
61282,bird
61283,frog
61284,deer
61285,horse
61286,ship
61287,cat
61288,cat
61289,deer
61290,deer
61291,airplane
61292,airplane
61293,cat
61294,cat
61295,ship
61296,cat
61297,ship
61298,cat
61299,cat
61300,deer
61301,cat
61302,airplane
61303,truck
61304,cat
61305,ship
61306,truck
61307,cat
61308,bird
61309,airplane
61310,cat
61311,cat
61312,cat
61313,ship
61314,cat
61315,deer
61316,ship
61317,bird
61318,bird
61319,cat
61320,cat
61321,cat
61322,cat
61323,frog
61324,automobile
61325,cat
61326,frog
61327,dog
61328,bird
61329,dog
61330,cat
61331,ship
61332,cat
61333,cat
61334,frog
61335,cat
61336,ship
61337,cat
61338,bird
61339,bird
61340,deer
61341,truck
61342,truck
61343,truck
61344,cat
61345,deer
61346,cat
61347,ship
61348,dog
61349,frog
61350,cat
61351,cat
61352,deer
61353,cat
61354,dog
61355,automobile
61356,ship
61357,frog
61358,frog
61359,deer
61360,dog
61361,airplane
61362,horse
61363,cat
61364,cat
61365,airplane
61366,truck
61367,dog
61368,cat
61369,airplane
61370,airplane
61371,cat
61372,bird
61373,dog
61374,dog
61375,cat
61376,cat
61377,bird
61378,bird
61379,deer
61380,deer
61381,frog
61382,frog
61383,cat
61384,horse
61385,deer
61386,bird
61387,dog
61388,truck
61389,ship
61390,horse
61391,cat
61392,frog
61393,deer
61394,dog
61395,truck
61396,frog
61397,truck
61398,automobile
61399,cat
61400,cat
61401,horse
61402,deer
61403,deer
61404,horse
61405,cat
61406,deer
61407,deer
61408,dog
61409,cat
61410,automobile
61411,cat
61412,deer
61413,cat
61414,frog
61415,frog
61416,truck
61417,airplane
61418,cat
61419,cat
61420,cat
61421,deer
61422,horse
61423,airplane
61424,cat
61425,frog
61426,ship
61427,truck
61428,truck
61429,frog
61430,deer
61431,bird
61432,frog
61433,airplane
61434,frog
61435,cat
61436,cat
61437,bird
61438,cat
61439,horse
61440,truck
61441,truck
61442,bird
61443,bird
61444,frog
61445,cat
61446,automobile
61447,deer
61448,cat
61449,deer
61450,cat
61451,frog
61452,cat
61453,bird
61454,cat
61455,cat
61456,ship
61457,cat
61458,airplane
61459,deer
61460,cat
61461,automobile
61462,frog
61463,deer
61464,deer
61465,truck
61466,cat
61467,cat
61468,truck
61469,horse
61470,automobile
61471,bird
61472,deer
61473,bird
61474,cat
61475,cat
61476,cat
61477,airplane
61478,bird
61479,cat
61480,bird
61481,cat
61482,automobile
61483,truck
61484,horse
61485,deer
61486,horse
61487,ship
61488,cat
61489,dog
61490,horse
61491,cat
61492,cat
61493,dog
61494,cat
61495,frog
61496,truck
61497,ship
61498,cat
61499,ship
61500,cat
61501,cat
61502,deer
61503,cat
61504,bird
61505,cat
61506,frog
61507,automobile
61508,frog
61509,cat
